hex_id,flag_no_transition,primary_type,group_type,total_area,diag_total,offdiag_total,offdiag_ratio,dominant_value_col,dominant_area,dominant_share_of_offdiag,dom_from,dom_to,dom_from_name,dom_to_name,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,beta_clim,beta_co2,beta_res,share_abs_clim,share_abs_co2,share_abs_res,P90_trend,VPD90_trend,Tmean_trend,SM90_L1_trend,ET90_trend,SWnet90_trend,VPD_resid_trend
539033,FALSE,Other,Other,100350000,87660000,12690000,0.126457399,VALUE_106,4320000,0.340425532,1,6,cropland,sparse_vegetation,0.055853505,0.031185314,0.024668192,0.55834121,NATURAL,0.23721997,-0.181366465,0.566716812,NATURAL,0.031185314,0.206034657,-0.181366465,0.074501491,0.492215321,0.433283188,5.476946635,0.005366887,0.167572169,1.41E-05,1.784331116,1.052702471,-0.006020763
539034,FALSE,Other,Other,100350000,97470000,2880000,0.028699552,VALUE_406,2430000,0.84375,4,6,grassland,sparse_vegetation,0.052286219,0.031064,0.021222219,0.594114487,NATURAL,0.235951564,-0.183665344,0.562302327,NATURAL,0.031064,0.204887563,-0.183665344,0.07402943,0.488272897,0.437697673,4.873397968,0.006117146,0.181998629,-7.26E-05,1.683096507,0.975928541,-0.006363311
539035,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.041790379,0.032566468,0.009223911,0.77928148,NATURAL,0.236623183,-0.194832805,0.54842948,NATURAL,0.032566468,0.204056715,-0.194832805,0.075480394,0.472949086,0.45157052,4.266797064,0.00666631,0.196639042,-1.02E-06,1.743826385,0.988913356,-0.006880444
539036,FALSE,Other,Other,98550000,97290000,1260000,0.012785388,VALUE_409,1080000,0.857142857,4,9,grassland,bare_areas,0.071091481,0.031470357,0.039621123,0.442674101,RESIDUAL,0.236028274,-0.164936793,0.588650467,NATURAL,0.031470357,0.204557916,-0.164936793,0.078486531,0.510163935,0.411349533,3.75181684,0.006165067,0.191606171,5.07E-05,1.787133854,0.988693669,-0.007013136
539037,FALSE,Other,Other,100440000,98550000,1890000,0.018817204,VALUE_406,1260000,0.666666667,4,6,grassland,sparse_vegetation,0.078099027,0.026360115,0.051738911,0.337521689,RESIDUAL,0.232254602,-0.154155576,0.601057155,NATURAL,0.026360115,0.205894487,-0.154155576,0.068217963,0.532839192,0.398942845,3.21280169,0.005248868,0.175939631,-0.000132074,1.669286577,0.903181385,-0.006821959
539038,FALSE,Ag_expansion,Ag_expansion,100350000,98820000,1530000,0.015246637,VALUE_401,540000,0.352941176,4,1,grassland,cropland,0.039138044,0.023931539,0.015206505,0.611464878,NATURAL,0.229877074,-0.19073903,0.546524662,NATURAL,0.023931539,0.205945534,-0.19073903,0.056896393,0.489628269,0.453475338,2.695684914,0.005448846,0.181910509,-0.000274383,1.562566478,0.871864013,-0.007074062
539039,FALSE,Other,Other,100350000,99540000,810000,0.008071749,VALUE_409,720000,0.888888889,4,9,grassland,bare_areas,0.082425528,0.024015795,0.058409733,0.291363559,RESIDUAL,0.229358343,-0.146932815,0.609523605,NATURAL,0.024015795,0.205342547,-0.146932815,0.063822375,0.54570123,0.390476395,2.219818925,0.005413069,0.184048119,-0.000261364,1.468011432,0.732334659,-0.007331989
539040,FALSE,Ag_expansion,Ag_expansion,100350000,99720000,630000,0.006278027,VALUE_901,540000,0.857142857,9,1,bare_areas,cropland,0.047433587,0.030155437,0.01727815,0.635740173,NATURAL,0.234551951,-0.187118364,0.556244873,NATURAL,0.030155437,0.204396514,-0.187118364,0.071514251,0.484730622,0.443755127,2.176660428,0.004626125,0.187844179,0.000197036,1.599097874,0.740809812,-0.008393009
539056,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,99450000,900000,0.00896861,VALUE_904,720000,0.8,9,4,bare_areas,grassland,0.096848427,0.027747899,0.069100528,0.286508517,RESIDUAL,0.234890693,-0.138042266,0.629846967,NATURAL,0.027747899,0.207142794,-0.138042266,0.074404524,0.555442443,0.370153033,1.289626923,0.003494844,0.166920544,0.000731486,1.869525844,1.388437183,-0.007687295
539057,FALSE,Other,Other,100350000,99810000,540000,0.005381166,VALUE_406,450000,0.833333333,4,6,grassland,sparse_vegetation,0.242387171,0.027158414,0.215228757,0.112045592,RESIDUAL,0.234509729,0.007877442,0.967500583,NATURAL,0.027158414,0.207351315,0.007877442,0.112045592,0.855454991,0.032499417,0.949979685,0.003274576,0.170617586,0.000800052,1.839718683,1.454626151,-0.008147263
539080,FALSE,Ag_expansion,Ag_expansion,98460000,98010000,450000,0.004570384,VALUE_401,450000,1,4,1,grassland,cropland,0.040637957,-0.010115257,0.050753214,0.166182206,RESIDUAL,0.199809515,-0.159171558,0.556601811,NATURAL,-0.010115257,0.209924772,-0.159171558,0.02667444,0.553582167,0.419743393,0.153848846,0.010833809,0.134910125,-0.001108626,0.142522759,1.045607724,0.001835295
539081,FALSE,Other,Other,100440000,98280000,2160000,0.021505376,VALUE_104,810000,0.375,1,4,cropland,grassland,0.011858044,-0.006142935,0.018000979,0.254429959,RESIDUAL,0.202201203,-0.190343158,0.515104082,NATURAL,-0.006142935,0.208344138,-0.190343158,0.015174102,0.5146457,0.470180198,0.062974134,0.011237024,0.149661477,-0.000697351,0.001192121,0.979783072,0.00112705
539115,FALSE,Other,Other,100260000,94500000,5760000,0.057450628,VALUE_910,2070000,0.359375,9,10,bare_areas,water_and_ice,0.045788503,-0.007873801,0.053662304,0.127954172,RESIDUAL,0.203652426,-0.157863923,0.563328398,NATURAL,-0.007873801,0.211526228,-0.157863923,0.020870803,0.560684969,0.418444228,-0.695260977,0.001912171,0.0380833,-0.000642034,-0.09082103,0.240708159,-0.000372114
539116,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.092129248,0.006901434,0.085227815,0.074910344,RESIDUAL,0.21577802,-0.123648771,0.635712989,NATURAL,0.006901434,0.208876586,-0.123648771,0.020332613,0.615380375,0.364287011,-0.561649814,0.002942133,0.084474561,-5.79E-05,0.690602872,0.539065491,-0.002600063
539117,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,87750000,12510000,0.124775583,VALUE_906,11520000,0.920863309,9,6,bare_areas,sparse_vegetation,0.081432288,-0.014690194,0.096122483,0.132567815,RESIDUAL,0.198223844,-0.116791555,0.629251282,NATURAL,-0.014690194,0.212914038,-0.116791555,0.042654977,0.618224861,0.339120162,-0.524686153,0.003553459,0.094559775,-0.002239829,0.282516075,0.597141305,-0.00270018
539162,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.222992795,0.00107485,0.221917945,0.004820111,RESIDUAL,0.209484718,0.013508077,0.939423709,NATURAL,0.00107485,0.208409868,0.013508077,0.004820111,0.934603598,0.060576291,0.189259583,0.005398948,0.051595617,0.000189465,0.193304506,0.404736729,0.002201981
539164,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.846030129,0.004901536,0.841128594,0.005793571,RESIDUAL,0.214312031,0.631718099,0.253314892,RESIDUAL,0.004901536,0.209410495,0.631718099,0.005793571,0.247521321,0.746685108,0.470518031,0.002345462,0.012138749,0.000500253,0.403390741,0.315558498,0.001996772
539165,TRUE,,No_transition,100440000,100440000,0,0,VALUE_102,0,,1,2,cropland,forest,0.362294118,0.00530922,0.356984899,0.014654447,RESIDUAL,0.214386309,0.14790781,0.591746589,NATURAL,0.00530922,0.209077089,0.14790781,0.014654447,0.577092142,0.408253411,0.564491473,0.004039196,0.040290172,0.00033335,0.608242901,0.534887194,0.00173151
539166,TRUE,,No_transition,100260000,100260000,0,0,VALUE_102,0,,1,2,cropland,forest,0.526413234,0.004643942,0.521769292,0.008821857,RESIDUAL,0.213293855,0.313119379,0.405183307,RESIDUAL,0.004643942,0.208649913,0.313119379,0.008821857,0.39636145,0.594816693,0.586253158,0.005008732,0.051634509,0.000161162,0.606739153,0.507453733,0.001857189
539168,FALSE,Bare_to_Sparse,Bare_to_Sparse,100440000,99540000,900000,0.008960573,VALUE_906,900000,1,9,6,bare_areas,sparse_vegetation,0.086277459,0.00854527,0.077732189,0.099044062,RESIDUAL,0.223348657,-0.137071198,0.619690214,NATURAL,0.00854527,0.214803387,-0.137071198,0.02370921,0.595981004,0.380309786,0.644384657,-0.014250925,-0.226233773,0.001489211,0.077242213,-1.01832051,0.002234136
539169,FALSE,Bare_to_Sparse,Bare_to_Sparse,98550000,94950000,3600000,0.03652968,VALUE_906,3330000,0.925,9,6,bare_areas,sparse_vegetation,0.048352774,0.008391023,0.039961751,0.173537571,RESIDUAL,0.224504686,-0.176151912,0.560341916,NATURAL,0.008391023,0.216113663,-0.176151912,0.020943179,0.539398737,0.439658084,0.707282702,-0.018513174,-0.29387948,0.001840118,-0.197229977,-1.460097352,0.002719271
539171,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,95850000,4500000,0.044843049,VALUE_906,4500000,1,9,6,bare_areas,sparse_vegetation,0.089773839,0.010289605,0.079484234,0.114616962,RESIDUAL,0.227025706,-0.137251868,0.623221747,NATURAL,0.010289605,0.216736102,-0.137251868,0.028246605,0.594975143,0.376778253,0.737381381,-0.018354013,-0.297955852,0.002248964,0.097212767,-1.219822871,0.003289941
539172,FALSE,Bare_to_Sparse,Bare_to_Sparse,100440000,95850000,4590000,0.045698925,VALUE_906,4590000,1,9,6,bare_areas,sparse_vegetation,0.097252102,0.009447591,0.087804511,0.097145368,RESIDUAL,0.227035302,-0.1297832,0.636276709,NATURAL,0.009447591,0.21758771,-0.1297832,0.026477302,0.609799407,0.363723291,0.718210406,-0.019946356,-0.328380234,0.002502017,-0.012369527,-1.355696486,0.003862307
539173,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,90990000,9270000,0.092459605,VALUE_906,8100000,0.873786408,9,6,bare_areas,sparse_vegetation,0.067911428,0.010283218,0.057628211,0.151421021,RESIDUAL,0.227738113,-0.159826684,0.587612999,NATURAL,0.010283218,0.217454895,-0.159826684,0.0265329,0.5610801,0.412387001,0.624207709,-0.021539941,-0.33808711,0.002718032,-0.245534563,-1.563517057,0.002882078
539174,FALSE,Bare_to_Sparse,Bare_to_Sparse,98550000,87840000,10710000,0.108675799,VALUE_906,6300000,0.588235294,9,6,bare_areas,sparse_vegetation,0.072312697,0.010152878,0.062159819,0.140402427,RESIDUAL,0.225701894,-0.153389197,0.595376414,NATURAL,0.010152878,0.215549016,-0.153389197,0.02678216,0.568594254,0.404623586,0.470787108,-0.017895971,-0.262324789,0.00231838,-0.276057436,-1.299686588,0.001100501
539293,FALSE,Other,Other,100260000,98550000,1710000,0.017055655,VALUE_309,900000,0.526315789,3,9,shrubland,bare_areas,0.360238709,0.050735908,0.3095028,0.140839691,RESIDUAL,0.259500206,0.100738503,0.720356251,NATURAL,0.050735908,0.208764297,0.100738503,0.140839691,0.57951656,0.279643749,1.848926151,-0.017215948,-0.048678788,0.000894943,1.64758333,-0.097320539,-0.013303832
539296,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,94050000,6210000,0.061938959,VALUE_904,3330000,0.536231884,9,4,bare_areas,grassland,0.014151795,0.063625509,-0.049473714,0.562563628,NATURAL,0.270149689,-0.255997894,0.513448504,NATURAL,0.063625509,0.20652418,-0.255997894,0.120927115,0.392521389,0.486551496,2.490782269,-0.018809767,-0.016089944,0.001107092,1.98979314,0.04044649,-0.017220016
539313,FALSE,Urban_expansion,Urban_expansion,100350000,97380000,2970000,0.029596413,VALUE_108,1350000,0.454545455,1,8,cropland,urban,0.009218396,0.007803603,0.001414794,0.84652497,NATURAL,0.212110249,-0.202891853,0.511106445,NATURAL,0.007803603,0.204306646,-0.202891853,0.018803767,0.492302679,0.488893555,0.371949628,0.014660887,0.132140777,0.000152442,0.832942461,0.203950841,0.005469687
539346,FALSE,Ag_expansion,Ag_expansion,100440000,77670000,22770000,0.226702509,VALUE_901,10440000,0.458498024,9,1,bare_areas,cropland,0.111507147,0.020000237,0.09150691,0.179362825,RESIDUAL,0.229662274,-0.118155126,0.660295528,NATURAL,0.020000237,0.209662037,-0.118155126,0.057502117,0.60279341,0.339704472,0.514732265,-0.005580587,-0.013224347,0.000664667,0.594616556,-0.223821789,-0.004324931
539358,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.669061808,0.034297993,0.634763816,0.051262816,RESIDUAL,0.242680333,0.426381476,0.36271736,RESIDUAL,0.034297993,0.20838234,0.426381476,0.051262816,0.311454543,0.63728264,1.689968107,-0.00838612,-0.029642393,0.001384629,1.046203953,-0.288847504,-0.005958414
539359,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,99990000,360000,0.003587444,VALUE_904,360000,1,9,4,bare_areas,grassland,0.709687459,0.035061598,0.674625861,0.04940428,RESIDUAL,0.24351609,0.466171369,0.343131455,RESIDUAL,0.035061598,0.208454492,0.466171369,0.04940428,0.293727175,0.656868545,1.828465456,-0.008770492,-0.033178368,0.001453814,1.057980101,-0.302534797,-0.006090211
539360,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,98550000,97200000,1350000,0.01369863,VALUE_904,990000,0.733333333,9,4,bare_areas,grassland,0.658371649,0.035259716,0.623111933,0.053555945,RESIDUAL,0.243677993,0.414693656,0.370122245,RESIDUAL,0.035259716,0.208418277,0.414693656,0.053555945,0.3165663,0.629877755,1.959815528,-0.008611241,-0.032333761,0.00149672,1.055818867,-0.293073996,-0.00598838
539362,TRUE,,No_transition,100350000,100350000,0,0,VALUE_102,0,,1,2,cropland,forest,0.087168038,0.038689995,0.048478043,0.443855287,RESIDUAL,0.245456208,-0.15828817,0.607949538,NATURAL,0.038689995,0.206766214,-0.15828817,0.095827946,0.512121592,0.392050462,2.557927041,-0.006336074,-0.016094892,0.001702237,1.177266477,-0.238048055,-0.004876839
539363,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,95940000,4410000,0.043946188,VALUE_904,4410000,1,9,4,bare_areas,grassland,0.253799269,0.042091745,0.211707524,0.165846595,RESIDUAL,0.248334983,0.005464286,0.978470047,NATURAL,0.042091745,0.206243238,0.005464286,0.165846595,0.812623451,0.021529953,2.976510148,-0.006262673,-0.01617991,0.001840525,1.324449109,-0.259222837,-0.004807161
539364,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,95490000,4860000,0.048430493,VALUE_904,4860000,1,9,4,bare_areas,grassland,0.364614309,0.041307039,0.32330727,0.113289681,RESIDUAL,0.246046604,0.118567705,0.674813352,NATURAL,0.041307039,0.204739565,0.118567705,0.113289681,0.561523671,0.325186648,3.453662231,0.00086834,0.046861413,0.002081815,1.556292611,0.359765462,-0.002002984
539367,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,97020000,3330000,0.033183857,VALUE_904,900000,0.27027027,9,4,bare_areas,grassland,0.084010123,0.032842288,0.051167835,0.390932511,RESIDUAL,0.237680168,-0.153670045,0.607333688,NATURAL,0.032842288,0.20483788,-0.153670045,0.083920456,0.523413232,0.392666312,4.839611511,0.002533386,0.060583278,0.001605845,0.719171801,0.179542201,-0.001427751
539368,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,98460000,1890000,0.018834081,VALUE_904,1710000,0.904761905,9,4,bare_areas,grassland,0.09906025,0.029976165,0.069084085,0.302605382,RESIDUAL,0.234676311,-0.135616061,0.633759507,NATURAL,0.029976165,0.204700146,-0.135616061,0.080952693,0.552806814,0.366240493,5.051634175,0.002917597,0.066076882,0.001377627,0.430121467,0.063472834,-0.001500489
539369,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,96570000,3780000,0.037668161,VALUE_904,3600000,0.952380952,9,4,bare_areas,grassland,0.040306969,0.028275861,0.012031109,0.701512943,NATURAL,0.232862067,-0.192555097,0.547373464,NATURAL,0.028275861,0.204586206,-0.192555097,0.066466196,0.480907268,0.452626536,5.137657844,0.003027976,0.069628609,0.001269482,0.232536936,-0.034796192,-0.001696454
539370,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100350000,99000000,1350000,0.013452915,VALUE_904,1350000,1,9,4,bare_areas,grassland,0.093963005,0.028860602,0.065102403,0.307148567,RESIDUAL,0.233067309,-0.139104304,0.626236126,NATURAL,0.028860602,0.204206707,-0.139104304,0.07754649,0.548689636,0.373763874,5.221572683,0.003576747,0.082312203,0.001144215,0.293161861,-0.025575479,-0.002072413
539371,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,98460000,94050000,4410000,0.044789762,VALUE_904,4410000,1,9,4,bare_areas,grassland,0.069014868,0.033000993,0.036013876,0.478172216,RESIDUAL,0.236178531,-0.167163663,0.585553742,NATURAL,0.033000993,0.203177539,-0.167163663,0.081818845,0.503734897,0.414446258,5.427640115,0.005346869,0.120418944,0.000837647,0.767889252,0.212713765,-0.002981597
539372,FALSE,Other,Other,100350000,95310000,5040000,0.050224215,VALUE_406,4410000,0.875,4,6,grassland,sparse_vegetation,0.101011433,0.039178176,0.061833257,0.387858824,RESIDUAL,0.242232045,-0.141220612,0.631713044,NATURAL,0.039178176,0.203053869,-0.141220612,0.102172132,0.529540911,0.368286956,5.738656239,0.006527461,0.16499343,0.000653859,1.592777981,0.738687981,-0.00481887
539373,FALSE,Other,Other,100260000,96030000,4230000,0.042190305,VALUE_406,3870000,0.914893617,4,6,grassland,sparse_vegetation,0.066815775,0.033811617,0.033004159,0.506042423,NATURAL,0.239824479,-0.173008704,0.580923455,NATURAL,0.033811617,0.206012863,-0.173008704,0.081901403,0.499022053,0.419076545,5.912482019,0.005076483,0.162433508,0.000247788,1.872984937,1.051050859,-0.00593554
539374,FALSE,Other,Other,100350000,97200000,3150000,0.031390135,VALUE_406,2700000,0.857142857,4,6,grassland,sparse_vegetation,0.083645076,0.028311768,0.055333308,0.338475007,RESIDUAL,0.2353357,-0.151690624,0.608061223,NATURAL,0.028311768,0.207023932,-0.151690624,0.073152046,0.534909177,0.391938777,5.563272975,0.004126569,0.140937309,-1.21E-05,1.677819267,0.892335372,-0.005385462
539375,FALSE,Other,Other,100350000,99360000,990000,0.009865471,VALUE_609,540000,0.545454545,6,9,sparse_vegetation,bare_areas,0.076927869,0.036592195,0.040335674,0.475668903,RESIDUAL,0.241511694,-0.164583825,0.594716471,NATURAL,0.036592195,0.204919499,-0.164583825,0.09010736,0.504609111,0.405283529,4.971604396,0.005915485,0.190833605,0.000225073,2.183471204,1.2366768,-0.007089588
539376,FALSE,Other,Other,100350000,100260000,90000,0.000896861,VALUE_409,90000,1,4,9,grassland,bare_areas,0.095161421,0.037595831,0.05756559,0.395074293,RESIDUAL,0.242327083,-0.147165662,0.62216071,NATURAL,0.037595831,0.204731252,-0.147165662,0.096525112,0.525635598,0.37783929,4.380535175,0.00589807,0.204381352,0.000333737,2.270437857,1.339957721,-0.008050828
539377,FALSE,Other,Other,98460000,92700000,5760000,0.058500914,VALUE_106,1800000,0.3125,1,6,cropland,sparse_vegetation,0.093438924,0.036392586,0.057046337,0.389479939,RESIDUAL,0.241463572,-0.148024648,0.619950898,NATURAL,0.036392586,0.205070986,-0.148024648,0.093436937,0.526513961,0.380049102,3.91850341,0.005506893,0.211252467,0.000384971,2.214504684,1.389421355,-0.008922064
539378,FALSE,Bare_or_sparse_to_grass_or_forest,Bare_or_sparse_to_grass_or_forest,100260000,97290000,2970000,0.02962298,VALUE_904,1620000,0.545454545,9,4,bare_areas,grassland,0.065921742,0.030987171,0.034934571,0.470059956,RESIDUAL,0.236488515,-0.170566773,0.580973941,NATURAL,0.030987171,0.205501343,-0.170566773,0.076125215,0.504848727,0.419026059,3.360578054,0.00537947,0.197883246,0.000116854,1.933532758,1.160518986,-0.008177775
539379,FALSE,Other,Other,100350000,100170000,180000,0.001793722,VALUE_104,180000,1,1,4,cropland,grassland,0.034402681,0.028199884,0.006202797,0.819700194,NATURAL,0.233499732,-0.199097051,0.539762987,NATURAL,0.028199884,0.205299848,-0.199097051,0.065187457,0.474575531,0.460237013,2.817227342,0.005308608,0.190473101,-3.36E-05,1.720694439,0.923311449,-0.007817326
539380,FALSE,Other,Other,100260000,99810000,450000,0.00448833,VALUE_609,360000,0.8,6,9,sparse_vegetation,bare_areas,0.141953892,0.029019424,0.112934468,0.204428521,RESIDUAL,0.234088624,-0.092134732,0.717571625,NATURAL,0.029019424,0.2050692,-0.092134732,0.088955691,0.628615934,0.282428375,2.544598817,0.004385794,0.180590059,0.000172664,1.587305543,0.789624314,-0.008079041
539381,FALSE,Other,Other,100260000,96750000,3510000,0.035008977,VALUE_409,1710000,0.487179487,4,9,grassland,bare_areas,0.040813612,0.029023835,0.011789777,0.711131243,NATURAL,0.234154547,-0.193340934,0.547735724,NATURAL,0.029023835,0.205130712,-0.193340934,0.067892729,0.479842995,0.452264276,2.47179847,0.003062407,0.153963031,0.000332905,1.417675081,0.534767056,-0.007571789
539394,FALSE,Other,Other,100260000,97290000,2970000,0.02962298,VALUE_409,1350000,0.454545455,4,9,grassland,bare_areas,0.188813947,0.047803894,0.141010053,0.253179888,RESIDUAL,0.251242634,-0.062428687,0.800974196,NATURAL,0.047803894,0.20343874,-0.062428687,0.152401226,0.64857297,0.199025804,2.543059664,0.003685172,0.223062195,0.00232323,2.087289062,1.807123513,-0.011412539
539455,FALSE,Ag_expansion,Ag_expansion,100440000,76050000,24390000,0.242831541,VALUE_601,6840000,0.280442804,6,1,sparse_vegetation,cropland,0.016275568,-0.015444126,0.031719694,0.327457064,RESIDUAL,0.198083174,-0.181807606,0.521421378,NATURAL,-0.015444126,0.2135273,-0.181807606,0.037597162,0.519810612,0.442592226,-1.020491114,0.002152474,0.041601479,-0.001405645,0.031776485,0.392291195,-0.000318278
